Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
File,TestStorageBasedMetastoreAuthorizationProvider.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0,0.5,1.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,0.0,112.0,18.0,66.0,40.0,14.0,28.0,22.0,35.0,22.0,14.0,1.0,1.0,1.0,3.5,44.5,0.42,12.0,12.0,12.0,12.0,0.0,2.4642857142857144,14.0,1.0,2.892857142857143,17.0,1.0,1.0714285714285714,2.0,0.0,0.0714285714285714,1.0,0.0
File,TestStorageBasedMetastoreAuthorizationProviderWithACL.java,9.0,0.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,25.0,0.0,1.0,1.0,2.0,16.0,15.0,2.0,16.0,0.0,3.0,13.0,0.0,215.0,29.0,135.0,74.0,56.0,51.0,68.0,87.0,52.0,43.0,2.0,2.0,2.0,4.0,89.0,0.38,18.0,18.0,18.0,16.0,0.0,3.125,14.0,1.0,3.75,17.0,1.0,1.125,2.0,0.0,0.125,1.0,0.0
File,TestStreamName.java,21.0,0.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,5.0,28.0,15.0,18.0,17.0,21.0,23.0,12.0,16.0,1.0,1.0,1.0,1.0,0.0,0.61,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestStreaming.java,26.0,3.0,22.0,2.0,3.0,3.0,3.0,1.0,1.3846153846153846,16.0,0.0,6.0,14.0,16.0,68.0,54.0,18.0,68.0,3.0,24.0,0.0,41.0,2033.0,303.0,1602.0,533.0,1228.0,160.0,1096.0,1288.0,500.0,1038.0,10.0,10.0,15.0,1.0769230769230769,12.23076923076923,0.1,175.0,175.0,185.0,79.0,0.0,3.923076923076923,23.0,0.0,6.030769230769231,30.0,0.0,2.9923076923076923,64.0,0.0,0.4153846153846154,4.0,0.0
File,TestStringDictionary.java,34.0,3.0,28.0,3.0,5.0,5.0,5.0,1.0,1.0,35.0,0.0,1.0,0.0,0.0,6.0,6.0,5.0,6.0,0.0,0.0,0.0,6.0,261.0,33.0,196.0,87.0,122.0,32.0,124.0,163.0,91.0,106.0,6.0,6.0,6.0,1.0,33.0,0.16,28.0,28.0,28.0,6.0,5.0,6.666666666666667,8.0,6.0,19.666666666666668,24.0,1.0,14.166666666666666,24.0,0.0,1.6666666666666667,2.0,0.0
File,TestStringRedBlackTree.java,18.0,0.0,16.0,2.0,2.0,2.0,2.0,1.0,1.5,8.0,0.0,2.0,0.0,0.0,10.0,10.0,4.0,10.0,5.0,1.0,0.0,4.0,234.0,16.0,179.0,46.0,124.0,39.0,106.0,129.0,36.0,105.0,7.0,7.0,7.0,1.0,12.5,0.22,21.0,21.0,21.0,12.0,0.0,3.555555555555556,7.0,2.0,5.444444444444445,9.0,1.0,3.7777777777777777,21.0,0.0,0.5555555555555556,2.0,0.0
File,TestStructColumnVector.java,31.0,0.0,31.0,0.0,3.0,3.0,3.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,95.0,6.0,69.0,21.0,52.0,20.0,61.0,68.0,23.0,56.0,4.0,4.0,4.0,1.0,0.0,0.29,6.0,6.0,6.0,2.0,2.0,2.0,2.0,13.0,13.5,14.0,2.0,5.0,8.0,1.0,1.0,1.0,0.0
File,TestSymlinkTextInputFormat.java,36.0,7.0,25.0,5.0,2.0,2.0,2.0,1.0,1.0,45.0,0.0,1.0,0.0,1.0,8.0,8.0,8.0,8.0,0.0,2.0,2.0,4.0,370.0,66.0,244.0,112.0,166.0,60.0,164.0,187.0,104.0,126.0,6.0,6.0,6.0,2.0,59.0,0.25,19.0,19.0,19.0,8.0,2.0,5.125,8.0,1.0,13.125,31.0,1.0,3.875,18.0,0.0,1.0,2.0,0.0
File,TestTaskExecutorService.java,18.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,13.666666666666666,0.0,3.0,0.0,0.0,11.0,11.0,6.0,11.0,2.0,2.0,0.0,7.0,277.0,43.0,207.0,81.0,133.0,27.0,137.0,161.0,65.0,125.0,3.0,3.0,3.0,2.0,31.0,0.13,15.0,15.0,15.0,11.0,1.0,3.333333333333333,6.0,2.0,7.888888888888889,18.0,1.0,1.5555555555555556,4.0,0.0,1.0,2.0,1.0
File,TestTaskLogProcessor.java,18.0,3.0,15.0,1.0,2.0,2.0,2.0,1.0,1.0,29.0,0.0,1.0,0.0,0.0,10.0,10.0,1.0,10.0,0.0,5.0,0.0,5.0,238.0,41.0,168.0,87.0,112.0,32.0,121.0,140.0,82.0,101.0,3.0,3.0,3.0,1.0,80.0,0.19,16.0,16.0,17.0,12.0,1.0,3.1,7.0,2.0,10.6,20.0,1.0,1.7,4.0,0.0,0.6,2.0,0.0
File,TestTezSessionPool.java,15.0,1.0,14.0,0.0,3.0,3.0,3.0,1.0,1.3333333333333333,11.0,0.0,3.0,0.0,1.0,12.0,12.0,4.0,12.0,0.0,0.0,0.0,12.0,241.0,35.0,189.0,56.0,117.0,18.0,109.0,144.0,50.0,108.0,6.0,6.0,6.0,1.3333333333333333,11.0,0.1,30.0,30.0,30.0,12.0,0.0,3.3,7.0,2.0,9.2,18.0,1.0,5.4,17.0,0.0,1.0,2.0,1.0
File,TestTezTask.java,18.0,2.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,19.33333333333333,0.0,3.0,0.0,0.0,11.0,11.0,12.0,11.0,0.0,0.0,0.0,11.0,278.0,34.0,226.0,111.0,124.0,22.0,164.0,185.0,105.0,101.0,5.0,5.0,5.0,1.6666666666666667,18.0,0.1,16.0,16.0,16.0,15.0,0.0,4.181818181818182,11.0,4.0,12.363636363636363,45.0,1.0,1.4545454545454546,5.0,0.0,0.4545454545454545,4.0,1.0
File,TestTezWork.java,13.0,2.0,12.0,1.0,2.0,2.0,2.0,1.0,1.0,7.75,0.0,4.0,0.0,1.0,15.0,15.0,2.0,15.0,0.0,1.0,0.0,14.0,235.0,40.0,178.0,61.0,117.0,26.0,117.0,144.0,59.0,106.0,3.0,3.0,6.0,1.75,4.25,0.15,23.0,23.0,33.0,19.0,0.0,2.1333333333333333,4.0,2.0,7.133333333333334,13.0,1.0,1.6,4.0,0.0,0.4666666666666667,2.0,0.0
File,TestThriftBinaryCLIService.java,11.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,2.0,1.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,92.0,19.0,37.0,20.0,13.0,36.0,21.0,26.0,14.0,12.0,1.0,1.0,1.0,2.0,75.0,0.97,4.0,4.0,4.0,4.0,0.0,2.75,11.0,0.0,2.5,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestThriftHttpCLIService.java,11.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,20.0,0.0,2.0,3.0,2.0,14.0,11.0,1.0,14.0,0.0,4.0,0.0,10.0,239.0,36.0,141.0,78.0,65.0,64.0,84.0,105.0,64.0,54.0,2.0,2.0,2.0,2.5,34.0,0.45,17.0,17.0,17.0,14.0,0.0,3.3076923076923075,13.0,0.0,3.5384615384615383,11.0,1.0,1.2307692307692308,2.0,0.0,0.2307692307692307,1.0,0.0
File,TestTimestampWritable.java,13.0,1.0,11.0,1.0,2.0,2.0,2.0,1.0,1.0,16.0,0.0,2.0,18.0,6.0,31.0,13.0,2.0,31.0,0.0,18.0,1.0,12.0,495.0,67.0,380.0,153.0,228.0,50.0,224.0,285.0,133.0,211.0,5.0,5.0,6.0,1.0,65.0,0.13,58.0,58.0,60.0,33.0,0.0,3.15625,6.0,1.0,5.59375,29.0,1.0,2.25,10.0,0.0,0.6875,3.0,0.0
File,TestTimestampWritableAndColumnVector.java,25.0,2.0,23.0,0.0,5.0,5.0,5.0,1.0,1.0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,11.0,37.0,23.0,18.0,20.0,28.0,34.0,24.0,16.0,5.0,5.0,5.0,1.0,100.0,0.54,5.0,5.0,5.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,10.0,10.0,10.0,2.0,2.0,2.0,0.0
File,TestTxnCommands.java,15.0,0.0,14.0,1.0,2.0,2.0,2.0,1.0,1.4,19.4,0.0,3.0,0.0,3.0,27.0,29.0,8.0,29.0,1.0,7.0,0.0,21.0,512.0,14.0,443.0,160.0,311.0,67.0,318.0,369.0,141.0,282.0,5.0,5.0,5.0,1.0,35.6,0.15,44.0,44.0,46.0,29.0,0.0,4.264150943396227,20.0,1.0,6.490566037735849,23.0,1.0,2.981132075471698,36.0,0.0,0.6981132075471698,2.0,0.0
File,TestTxnCommands2.java,23.0,1.0,18.0,4.0,2.0,2.0,2.0,1.0,1.3333333333333333,19.33333333333333,0.0,4.0,5.0,3.0,28.0,25.0,15.0,30.0,1.0,11.0,0.0,18.0,785.0,47.0,623.0,206.0,442.0,132.0,453.0,529.0,194.0,403.0,8.0,8.0,8.0,1.0,29.33333333333333,0.21,65.0,65.0,68.0,32.0,0.0,4.444444444444445,15.0,1.0,7.666666666666667,23.0,1.0,4.074074074074074,36.0,0.0,0.8148148148148148,2.0,1.0
File,TestTxnHandler.java,21.0,1.0,20.0,1.0,2.0,2.0,2.0,1.0,1.0,21.5,0.0,3.0,0.0,2.0,56.0,56.0,2.0,56.0,0.0,3.0,0.0,53.0,1278.0,110.0,1114.0,368.0,864.0,54.0,869.0,966.0,328.0,833.0,7.0,7.0,12.0,1.0,12.75,0.05,89.0,89.0,94.0,58.0,1.0,3.9107142857142856,11.0,1.0,10.625,30.0,1.0,2.0,20.0,0.0,0.4464285714285714,3.0,1.0
File,TestTxnHandlerNegative.java,20.0,0.0,15.0,5.0,2.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,3.0,24.0,13.0,11.0,22.0,15.0,18.0,12.0,9.0,2.0,2.0,2.0,1.0,0.0,0.92,2.0,2.0,2.0,1.0,3.0,3.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
File,TestTypeDescription.java,41.0,0.0,41.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,4.0,47.0,10.0,38.0,17.0,13.0,15.0,8.0,9.0,1.0,1.0,1.0,1.0,0.0,0.36,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,19.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestUDFMath.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,15.0,15.0,1.0,15.0,0.0,1.0,0.0,14.0,150.0,20.0,113.0,66.0,60.0,17.0,67.0,83.0,52.0,59.0,1.0,1.0,1.0,1.0,7.0,0.15,15.0,15.0,15.0,15.0,1.0,1.933333333333333,15.0,3.0,4.933333333333334,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestUnaryMinus.java,12.0,0.0,11.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,5.0,20.0,14.0,7.0,21.0,15.0,18.0,14.0,6.0,2.0,2.0,2.0,1.0,0.0,1.05,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0
File,TestUnrolledBitPack.java,12.0,1.0,12.0,0.0,2.0,2.0,2.0,1.0,1.0,33.0,0.0,1.0,1.0,0.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,4.0,114.0,18.0,79.0,51.0,34.0,17.0,47.0,56.0,43.0,20.0,3.0,3.0,3.0,1.0,58.0,0.22,6.0,6.0,6.0,4.0,2.0,4.333333333333333,6.0,2.0,9.666666666666666,21.0,1.0,2.0,4.0,0.0,0.3333333333333333,1.0,0.0
File,TestUpdateDeleteSemanticAnalyzer.java,12.0,1.0,11.0,0.0,1.0,1.0,1.0,1.0,1.0,20.5,0.0,2.0,0.0,1.0,20.0,20.0,5.0,20.0,1.0,2.0,0.0,17.0,324.0,39.0,261.0,114.0,151.0,24.0,131.0,171.0,87.0,116.0,3.0,3.0,3.0,1.0,43.5,0.09,23.0,23.0,23.0,22.0,4.0,6.2631578947368425,20.0,1.0,5.7368421052631575,23.0,1.0,1.1578947368421053,3.0,0.0,0.9473684210526316,2.0,1.0
File,TestUtil.java,11.0,0.0,6.0,4.0,1.0,1.0,1.0,1.0,1.1153846153846154,13.384615384615383,0.1153846153846153,3.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,76.0,8.0,34.0,19.0,13.0,34.0,19.0,24.0,16.0,12.0,2.0,2.0,2.0,1.2692307692307692,17.5,1.0,4.0,4.0,4.0,3.0,0.0,4.9727891156462585,52.0,0.0,6.333333333333333,38.0,0.0,8.204081632653061,256.0,0.0,0.8435374149659864,5.0,0.0
File,TestUtilities.java,19.0,1.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,154.0,19.0,115.0,52.0,74.0,22.0,84.0,92.0,51.0,55.0,2.0,2.0,2.0,2.0,0.0,0.19,7.0,7.0,7.0,5.0,0.0,1.0,3.0,2.0,7.0,11.0,1.0,1.4,2.0,0.0,0.4,1.0,1.0
File,TestValidCompactorTxnList.java,7.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,90.0,11.0,62.0,35.0,32.0,17.0,36.0,45.0,27.0,32.0,1.0,1.0,1.0,1.0,0.0,0.27,8.0,8.0,8.0,8.0,1.0,1.0,1.0,3.0,3.625,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestValidReadTxnList.java,14.0,0.0,14.0,0.0,2.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,92.0,7.0,65.0,36.0,42.0,20.0,61.0,71.0,37.0,50.0,5.0,5.0,5.0,1.0,0.0,0.31,9.0,9.0,9.0,4.0,0.0,0.25,1.0,7.0,9.0,13.0,1.0,5.0,16.0,0.0,0.5,1.0,0.0
File,TestVectorArithmeticExpressions.java,33.0,3.0,27.0,4.0,2.0,2.0,2.0,1.0,1.0,31.0,0.0,1.0,2.0,0.0,24.0,22.0,0.0,24.0,0.0,2.0,0.0,22.0,923.0,103.0,693.0,185.0,565.0,146.0,605.0,649.0,174.0,528.0,9.0,9.0,10.0,1.0,0.0,0.21,43.0,43.0,49.0,24.0,2.0,5.875,16.0,1.0,8.291666666666666,12.0,1.0,1.875,9.0,0.0,0.5,3.0,0.0
File,TestVectorDateExpressions.java,16.0,1.0,15.0,0.0,2.0,2.0,2.0,1.0,1.5,25.5,0.0,2.0,1.0,0.0,25.0,24.0,1.0,25.0,0.0,15.0,0.0,10.0,492.0,52.0,417.0,143.0,296.0,24.0,310.0,362.0,140.0,265.0,5.0,5.0,5.0,1.0,44.0,0.06,50.0,50.0,55.0,25.0,0.0,4.84,8.0,1.0,6.4,10.0,1.0,2.12,8.0,0.0,0.92,3.0,0.0
File,TestVectorFilterExpressions.java,38.0,6.0,28.0,4.0,1.0,1.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,3.0,25.0,25.0,0.0,25.0,0.0,3.0,0.0,22.0,1053.0,175.0,760.0,220.0,644.0,126.0,657.0,683.0,174.0,583.0,1.0,1.0,1.0,1.0,88.0,0.17,25.0,25.0,25.0,25.0,2.0,4.08,7.0,3.0,7.88,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestVectorFilterOperator.java,18.0,2.0,16.0,0.0,3.0,3.0,3.0,1.0,1.0,14.5,0.0,2.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,2.0,0.0,4.0,170.0,24.0,118.0,59.0,75.0,28.0,89.0,106.0,61.0,67.0,5.0,5.0,8.0,1.0,40.0,0.24,15.0,15.0,19.0,6.0,2.0,4.2,7.0,3.0,7.2,10.0,1.0,3.0,8.0,0.0,1.2,3.0,1.0
File,TestVectorGenericDateExpressions.java,24.0,2.0,22.0,0.0,4.0,3.0,4.0,1.0,1.0,39.0,0.0,1.0,0.0,0.0,29.0,29.0,4.0,29.0,0.0,18.0,0.0,11.0,769.0,83.0,669.0,173.0,501.0,17.0,426.0,535.0,177.0,419.0,16.0,8.0,16.0,1.0,77.0,0.03,110.0,94.0,114.0,29.0,5.0,8.655172413793103,20.0,2.0,9.517241379310343,17.0,1.0,6.551724137931035,48.0,0.0,1.3448275862068966,3.0,0.0
File,TestVectorGroupByOperator.java,15.0,1.0,14.0,0.0,1.0,1.0,1.0,1.0,1.6666666666666667,9.666666666666666,0.2666666666666666,16.0,7.0,1.0,169.0,162.0,18.0,169.0,6.0,12.0,0.0,151.0,2562.0,328.0,2205.0,689.0,1554.0,31.0,668.0,907.0,465.0,593.0,12.0,12.0,12.0,1.2666666666666666,15.933333333333334,0.01,220.0,220.0,220.0,172.0,0.0,2.378698224852071,43.0,0.0,4.053254437869822,29.0,0.0,1.3254437869822486,12.0,0.0,0.1479289940828402,3.0,1.0
File,TestVectorLimitOperator.java,9.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,1.0,0.0,3.0,77.0,15.0,38.0,24.0,14.0,24.0,19.0,24.0,18.0,10.0,1.0,1.0,1.0,1.0,0.0,0.63,4.0,4.0,4.0,4.0,0.0,1.75,7.0,1.0,2.75,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
File,TestVectorMapJoinFastLongHashMap.java,20.0,3.0,16.0,1.0,2.0,2.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,2.0,0.0,7.0,219.0,43.0,151.0,76.0,100.0,25.0,117.0,140.0,77.0,107.0,4.0,4.0,4.0,2.0,0.0,0.17,22.0,22.0,22.0,9.0,3.0,5.444444444444445,8.0,4.0,9.77777777777778,15.0,1.0,3.0,6.0,0.0,1.1111111111111112,2.0,0.0
File,TestVectorMapJoinFastMultiKeyHashMap.java,21.0,3.0,17.0,1.0,3.0,3.0,3.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,2.0,0.0,7.0,231.0,43.0,161.0,80.0,108.0,27.0,123.0,148.0,81.0,115.0,5.0,5.0,5.0,2.0,0.0,0.17,24.0,24.0,24.0,9.0,2.0,5.555555555555555,9.0,4.0,8.88888888888889,13.0,1.0,3.888888888888889,10.0,0.0,1.1111111111111112,2.0,0.0
File,TestVectorMapJoinRowBytesContainer.java,21.0,2.0,19.0,0.0,5.0,5.0,5.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,74.0,11.0,46.0,22.0,26.0,17.0,33.0,43.0,25.0,28.0,7.0,7.0,7.0,1.0,0.0,0.37,9.0,9.0,9.0,2.0,0.0,2.0,4.0,2.0,8.5,15.0,2.0,14.0,26.0,1.0,2.0,3.0,0.0
File,TestVectorMathFunctions.java,16.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,0.0,1.0,10.0,2.0,35.0,25.0,0.0,35.0,0.0,1.0,0.0,34.0,656.0,83.0,523.0,214.0,366.0,53.0,423.0,465.0,194.0,338.0,3.0,3.0,7.0,1.0,94.0,0.1,41.0,41.0,45.0,35.0,1.0,3.4,20.0,2.0,6.428571428571429,12.0,1.0,1.2,4.0,0.0,0.1428571428571428,1.0,0.0
File,TestVectorOrcFile.java,45.0,1.0,42.0,2.0,4.0,4.0,4.0,1.0,1.0,30.6,0.0,5.0,17.0,0.0,57.0,40.0,26.0,57.0,5.0,20.0,0.0,32.0,2766.0,149.0,2507.0,648.0,2074.0,112.0,1564.0,1807.0,552.0,1498.0,17.0,17.0,17.0,1.2,27.6,0.04,226.0,226.0,240.0,59.0,0.0,5.716981132075472,18.0,1.0,19.39622641509434,89.0,1.0,161.49056603773585,5760.0,0.0,1.150943396226415,3.0,0.0
File,TestVectorRowObject.java,23.0,3.0,19.0,0.0,4.0,4.0,4.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,108.0,18.0,69.0,27.0,42.0,21.0,49.0,63.0,31.0,40.0,5.0,5.0,5.0,2.0,0.0,0.3,12.0,12.0,12.0,3.0,1.0,4.666666666666667,7.0,3.0,8.0,17.0,3.0,6.333333333333333,12.0,2.0,2.333333333333333,3.0,0.0
File,TestVectorSelectOperator.java,24.0,4.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,127.0,23.0,81.0,51.0,48.0,23.0,66.0,72.0,47.0,38.0,2.0,2.0,2.0,2.0,0.0,0.28,4.0,4.0,4.0,3.0,2.0,4.0,6.0,1.0,8.0,15.0,1.0,1.5,2.0,0.0,0.5,1.0,1.0
File,TestVectorSerDeRow.java,51.0,3.0,48.0,0.0,8.0,5.0,8.0,1.0,1.0,81.0,0.0,2.0,0.0,0.0,9.0,11.0,4.0,11.0,5.0,3.0,0.0,3.0,660.0,49.0,588.0,209.0,383.0,23.0,378.0,440.0,219.0,303.0,40.0,25.0,40.0,2.0,0.0,0.04,92.0,58.0,92.0,9.0,3.0,10.333333333333334,25.0,3.0,20.55555555555556,71.0,1.0,33.888888888888886,96.0,0.0,1.8888888888888888,4.0,1.0
File,TestVectorStringExpressions.java,82.0,11.0,66.0,6.0,1.0,1.0,1.0,1.0,1.0,71.0,0.0,1.0,11.0,20.0,64.0,53.0,0.0,64.0,14.0,5.0,0.0,45.0,5422.0,760.0,4312.0,535.0,4027.0,435.0,3907.0,3980.0,470.0,3702.0,4.0,4.0,4.0,1.0,87.0,0.1,72.0,72.0,74.0,64.0,0.0,7.421875,25.0,1.0,6.90625,15.0,1.0,1.25,8.0,0.0,0.0625,1.0,0.0
File,TestVectorTypeCasts.java,17.0,1.0,15.0,1.0,2.0,2.0,2.0,1.0,1.0,43.0,0.0,1.0,0.0,3.0,31.0,31.0,0.0,31.0,0.0,11.0,0.0,20.0,631.0,78.0,509.0,213.0,370.0,46.0,388.0,438.0,202.0,317.0,6.0,6.0,6.0,1.0,0.0,0.09,52.0,49.0,52.0,31.0,0.0,2.838709677419355,8.0,3.0,7.419354838709677,17.0,1.0,2.0,12.0,0.0,0.4516129032258064,3.0,0.0
File,TestVectorUDFAdaptor.java,48.0,6.0,38.0,5.0,2.0,2.0,3.0,1.0,1.0,27.0,0.0,1.0,0.0,2.0,5.0,5.0,0.0,5.0,0.0,2.0,0.0,3.0,310.0,42.0,224.0,82.0,169.0,46.0,179.0,190.0,75.0,134.0,4.0,4.0,5.0,1.0,80.0,0.21,12.0,12.0,16.0,5.0,1.0,6.6,12.0,8.0,15.2,20.0,1.0,4.0,8.0,0.0,0.6,1.0,0.0
File,TestVectorizationContext.java,47.0,7.0,36.0,3.0,2.0,2.0,2.0,1.0,1.0,142.0,0.0,1.0,0.0,0.0,30.0,30.0,0.0,30.0,0.0,0.0,0.0,30.0,1592.0,253.0,1226.0,503.0,984.0,119.0,1115.0,1146.0,454.0,971.0,4.0,4.0,4.0,1.0,0.0,0.1,48.0,48.0,51.0,30.0,0.0,2.0,9.0,1.0,12.5,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestVectorizedORCReader.java,40.0,3.0,34.0,2.0,5.0,5.0,6.0,1.0,1.0,29.0,0.0,2.0,0.0,0.0,4.0,4.0,13.0,4.0,1.0,1.0,0.0,2.0,244.0,24.0,188.0,89.0,118.0,32.0,132.0,152.0,82.0,80.0,14.0,14.0,18.0,1.0,5.5,0.17,19.0,19.0,23.0,4.0,4.0,8.333333333333334,15.0,7.0,13.666666666666666,21.0,1.0,5.333333333333333,12.0,0.0,2.0,4.0,0.0
File,TestVectorizer.java,17.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,23.5,0.0,2.0,0.0,1.0,9.0,9.0,0.0,9.0,0.0,1.0,0.0,8.0,215.0,32.0,155.0,83.0,104.0,28.0,124.0,135.0,74.0,102.0,1.0,1.0,1.0,1.5,33.5,0.18,9.0,9.0,9.0,9.0,0.0,1.0,4.0,1.0,8.333333333333334,25.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
File,TestViewEntity.java,16.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,2.0,2.0,2.0,5.0,3.0,1.0,5.0,0.0,0.0,0.0,5.0,141.0,20.0,88.0,45.0,47.0,33.0,59.0,66.0,38.0,32.0,1.0,1.0,1.0,1.5,12.5,0.38,5.0,5.0,5.0,5.0,1.0,2.2,3.0,2.0,6.2,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
File,TestWorker.java,33.0,5.0,26.0,2.0,3.0,3.0,3.0,1.0,1.0,25.5,0.5,1.0,0.0,2.0,27.0,27.0,0.0,27.0,1.0,1.0,0.0,25.0,965.0,158.0,733.0,240.0,592.0,74.0,577.0,650.0,226.0,569.0,18.0,17.0,18.0,2.5,0.0,0.1,71.0,70.0,79.0,27.0,0.0,3.4814814814814814,9.0,1.0,19.14814814814815,35.0,1.0,15.592592592592592,368.0,0.0,1.0,3.0,1.0
File,TestZooKeeperTokenStore.java,18.0,1.0,16.0,0.0,2.0,2.0,2.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,7.0,7.0,4.0,7.0,0.0,1.0,2.0,4.0,179.0,24.0,137.0,55.0,97.0,18.0,91.0,103.0,50.0,68.0,2.0,2.0,2.0,2.0,54.0,0.13,11.0,11.0,11.0,7.0,3.0,4.857142857142857,8.0,2.0,11.428571428571429,30.0,1.0,1.5714285714285714,2.0,0.0,0.5714285714285714,1.0,0.0
