Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Bugs
HadoopShimsSecure.java,10.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,9.0,69.0,69.0,3.0,5.0,1.0,2.0,27.0,0.0,40.0,39.0,14.0,40.0,40.0,0.0,2.0,2.0,36.0,75.0,434.0,65.0,320.0,153.0,128.0,50.0,91.0,1.0,152.0,205.0,111.0,103.0,1.0,6.0,6.0,8.0,2.0,2.0,0.0,0.0,0.16,48.0,48.0,51.0,29.0,1.0
HadoopThriftAuthBridge.java,13.0,0.0,11.0,1.0,2.0,2.0,2.0,1.0,19.0,156.0,156.0,3.0,14.0,2.0,19.0,41.0,0.0,40.0,40.0,12.0,42.0,75.0,3.0,3.0,5.0,31.0,199.0,744.0,80.0,564.0,212.0,325.0,108.0,168.0,1.0,254.0,352.0,174.0,215.0,1.0,12.0,12.0,12.0,3.0,3.0,0.0,0.0,0.19,92.0,91.0,94.0,55.0,1.0
HbaseMetastoreProto.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,201.0,1715.0,1715.0,0.0,166.0,642.0,344.0,3207.0,0.0,3579.0,2945.0,505.0,3587.0,3167.0,380.0,374.0,156.0,2677.0,7499.0,34901.0,1793.0,26948.0,8280.0,14622.0,6160.0,9718.0,1.0,11184.0,16711.0,5471.0,11694.0,1.0,29.0,23.0,29.0,2.0,4.0,72.0,53.0,0.23,5600.0,5463.0,5622.0,3415.0,0.0
HeartbeatRequest.java,8.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,11.0,47.0,47.0,0.0,6.0,3.0,9.0,42.0,0.0,40.0,39.0,7.0,42.0,34.0,1.0,2.0,0.0,39.0,125.0,489.0,71.0,391.0,117.0,215.0,33.0,109.0,1.0,185.0,276.0,104.0,189.0,1.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.08,89.0,84.0,99.0,58.0,0.0
HeartbeatTxnRangeRequest.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,11.0,47.0,47.0,0.0,6.0,3.0,8.0,43.0,0.0,41.0,40.0,7.0,43.0,35.0,1.0,2.0,0.0,40.0,114.0,482.0,74.0,381.0,117.0,208.0,33.0,98.0,1.0,186.0,270.0,102.0,177.0,1.0,8.0,8.0,12.0,2.0,3.0,0.0,0.0,0.09,82.0,77.0,86.0,59.0,0.0
HeartbeatTxnRangeResponse.java,9.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,11.0,56.0,56.0,0.0,6.0,3.0,6.0,49.0,0.0,47.0,46.0,6.0,49.0,41.0,1.0,2.0,0.0,46.0,129.0,588.0,80.0,482.0,130.0,251.0,32.0,114.0,1.0,219.0,331.0,123.0,229.0,2.0,9.0,8.0,16.0,2.0,4.0,0.0,0.0,0.07,110.0,105.0,120.0,65.0,0.0
HiveCalciteUtil.java,11.0,1.0,9.0,1.0,2.0,2.0,2.0,1.0,10.0,113.0,113.0,0.0,9.0,31.0,2.0,71.0,0.0,71.0,40.0,10.0,71.0,71.0,0.0,2.0,0.0,69.0,191.0,925.0,133.0,672.0,271.0,373.0,120.0,255.0,1.0,370.0,513.0,265.0,320.0,1.0,11.0,11.0,12.0,2.0,5.0,0.0,0.0,0.18,125.0,125.0,134.0,73.0,1.0
HiveClientCache.java,11.0,0.0,8.0,3.0,2.0,2.0,2.0,1.0,14.0,126.0,126.0,0.0,9.0,2.0,5.0,29.0,0.0,37.0,35.0,12.0,37.0,216.0,10.0,3.0,2.0,22.0,89.0,424.0,51.0,265.0,103.0,133.0,110.0,131.0,1.0,125.0,179.0,99.0,93.0,1.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0,0.42,45.0,45.0,47.0,31.0,1.0
HiveConf.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,92.0,92.0,0.0,9.0,53.0,21.0,125.0,0.0,122.0,73.0,740.0,126.0,146.0,17.0,16.0,0.0,93.0,2051.0,3767.0,332.0,3196.0,2495.0,668.0,252.0,518.0,1.0,427.0,664.0,266.0,445.0,1.0,17.0,17.0,21.0,2.0,4.0,0.0,0.0,0.08,237.0,231.0,262.0,145.0,1.0
HiveDecimal.java,6.0,0.0,5.0,1.0,2.0,2.0,2.0,1.0,28.0,166.0,166.0,2.0,1.0,11.0,12.0,39.0,0.0,39.0,28.0,1.0,39.0,334.0,0.0,4.0,0.0,35.0,1248.0,332.0,61.0,211.0,73.0,106.0,60.0,671.0,1.0,90.0,146.0,69.0,89.0,1.0,5.0,5.0,7.0,4.0,2.0,0.0,0.0,0.28,61.0,61.0,65.0,47.0,1.0
HiveEndPoint.java,17.0,0.0,13.0,3.0,3.0,3.0,3.0,1.0,14.0,133.0,133.0,0.0,12.0,10.0,1.0,54.0,0.0,54.0,44.0,20.0,54.0,54.0,1.0,23.0,0.0,30.0,283.0,998.0,76.0,729.0,185.0,434.0,203.0,220.0,2.0,295.0,430.0,140.0,310.0,2.0,10.0,10.0,11.0,2.0,3.0,0.0,0.0,0.28,150.0,150.0,162.0,68.0,1.0
HiveInputFormat.java,17.0,1.0,14.0,1.0,3.0,3.0,4.0,1.0,14.0,169.0,169.0,6.0,2.0,8.0,3.0,30.0,0.0,30.0,22.0,6.0,30.0,109.0,1.0,3.0,4.0,22.0,302.0,646.0,78.0,496.0,177.0,293.0,73.0,409.0,1.0,248.0,342.0,153.0,234.0,1.0,13.0,13.0,18.0,3.0,4.0,23.5,11.0,0.15,93.0,93.0,105.0,37.0,1.0
HiveMetaStore.java,20.0,1.0,17.0,2.0,3.0,3.0,4.0,1.0,51.0,879.0,879.0,8.0,20.0,28.0,23.0,290.0,0.0,290.0,262.0,19.0,290.0,1101.0,2.0,96.0,7.0,185.0,3464.0,6239.0,614.0,5162.0,1496.0,3383.0,482.0,4632.0,2.0,2309.0,3308.0,1074.0,2547.0,2.0,26.0,26.0,35.0,3.0,6.0,0.0,0.0,0.09,968.0,966.0,1052.0,364.0,1.0
HiveMetaStoreClient.java,10.0,0.0,8.0,2.0,2.0,2.0,2.0,1.0,11.0,235.0,235.0,3.0,4.0,2.0,2.0,181.0,0.0,182.0,180.0,17.0,182.0,579.0,1.0,17.0,7.0,157.0,1221.0,2261.0,211.0,1647.0,775.0,705.0,407.0,849.0,1.0,654.0,963.0,461.0,584.0,1.0,19.0,19.0,23.0,2.0,6.0,58.5,53.0,0.25,324.0,324.0,337.0,193.0,1.0
HiveRelMdPredicates.java,15.0,1.0,13.0,1.0,3.0,2.0,3.0,1.0,9.0,97.0,97.0,0.0,8.0,2.0,2.0,29.0,0.0,29.0,27.0,23.0,29.0,29.0,3.0,10.0,1.0,15.0,94.0,645.0,59.0,458.0,179.0,266.0,128.0,130.0,2.0,240.0,324.0,173.0,200.0,2.0,14.0,10.0,14.0,2.0,3.0,0.0,0.0,0.28,76.0,72.0,82.0,39.0,0.0
HiveServer2.java,19.0,0.0,16.0,2.0,3.0,3.0,3.0,1.0,18.0,139.0,139.0,0.0,12.0,5.0,2.0,33.0,0.0,34.0,29.0,17.0,34.0,63.0,8.0,8.0,0.0,18.0,245.0,799.0,53.0,618.0,178.0,382.0,129.0,286.0,2.0,296.0,404.0,163.0,280.0,2.0,13.0,13.0,14.0,3.0,5.0,0.0,0.0,0.21,98.0,98.0,106.0,38.0,1.0
HiveServerException.java,9.0,0.0,9.0,1.0,2.0,2.0,3.0,1.0,11.0,47.0,47.0,0.0,6.0,3.0,8.0,48.0,0.0,46.0,45.0,9.0,48.0,40.0,1.0,2.0,0.0,45.0,165.0,601.0,81.0,492.0,130.0,285.0,37.0,121.0,1.0,230.0,344.0,113.0,249.0,1.0,11.0,11.0,21.0,2.0,3.0,0.0,0.0,0.08,117.0,107.0,129.0,70.0,0.0
HybridHashTableContainer.java,12.0,1.0,10.0,1.0,2.0,2.0,2.0,1.0,10.0,94.0,94.0,0.0,4.0,1.0,1.0,67.0,0.0,67.0,66.0,41.0,67.0,67.0,0.0,5.0,0.0,62.0,227.0,1069.0,134.0,770.0,247.0,417.0,208.0,211.0,1.0,376.0,529.0,207.0,345.0,1.0,17.0,17.0,19.0,1.0,5.0,75.5,71.5,0.27,147.0,147.0,157.0,84.0,1.0
IndexAlreadyExistsException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,68.0,395.0,63.0,307.0,104.0,148.0,28.0,77.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
InnerStruct.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,17.0,57.0,57.0,0.0,6.0,3.0,6.0,38.0,0.0,36.0,35.0,5.0,38.0,38.0,1.0,2.0,0.0,35.0,81.0,393.0,63.0,304.0,106.0,149.0,29.0,82.0,1.0,142.0,212.0,93.0,129.0,1.0,5.0,5.0,7.0,2.0,3.0,0.0,0.0,0.1,63.0,63.0,65.0,48.0,0.0
InsertEventRequestData.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,11.0,53.0,53.0,0.0,6.0,3.0,5.0,41.0,0.0,39.0,38.0,4.0,41.0,33.0,1.0,2.0,0.0,38.0,86.0,438.0,67.0,346.0,110.0,164.0,28.0,90.0,2.0,154.0,236.0,101.0,149.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,75.0,75.0,80.0,51.0,0.0
IntString.java,9.0,0.0,9.0,1.0,2.0,2.0,3.0,1.0,23.0,105.0,105.0,0.0,6.0,3.0,9.0,48.0,0.0,46.0,45.0,9.0,48.0,86.0,1.0,2.0,0.0,45.0,256.0,595.0,81.0,486.0,131.0,283.0,37.0,260.0,1.0,233.0,343.0,114.0,244.0,1.0,11.0,11.0,19.0,2.0,3.0,0.0,0.0,0.08,113.0,103.0,122.0,70.0,0.0
InvalidInputException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,118.0,395.0,63.0,307.0,104.0,148.0,28.0,77.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
InvalidObjectException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,198.0,395.0,63.0,307.0,104.0,148.0,28.0,77.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
InvalidOperationException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,134.0,395.0,63.0,307.0,104.0,148.0,28.0,77.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
InvalidPartitionException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,78.0,395.0,63.0,307.0,104.0,148.0,28.0,77.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
JoinDesc.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,9.0,55.0,55.0,4.0,1.0,0.0,7.0,65.0,0.0,65.0,65.0,27.0,65.0,492.0,0.0,1.0,1.0,63.0,726.0,634.0,94.0,438.0,145.0,222.0,103.0,313.0,1.0,235.0,341.0,143.0,212.0,1.0,9.0,9.0,9.0,4.0,4.0,71.5,71.5,0.24,105.0,105.0,106.0,77.0,0.0
LazyBinaryDeserializeRead.java,13.0,1.0,10.0,2.0,2.0,2.0,2.0,1.0,11.0,55.0,55.0,0.0,10.0,0.0,1.0,52.0,0.0,52.0,52.0,20.0,52.0,81.0,0.0,3.0,0.0,49.0,188.0,945.0,151.0,571.0,174.0,295.0,223.0,181.0,1.0,257.0,393.0,140.0,266.0,1.0,11.0,11.0,11.0,3.0,3.0,25.0,25.0,0.39,126.0,126.0,126.0,55.0,0.0
LazySimpleSerDeBench.java,5.0,0.0,5.0,0.0,2.0,2.0,2.0,1.0,22.0,82.0,82.0,20.0,22.0,1.0,2.0,42.0,0.0,43.0,42.0,23.0,43.0,119.0,0.0,0.0,0.0,43.0,120.0,453.0,90.0,340.0,177.0,131.0,23.0,36.0,2.0,160.0,245.0,148.0,123.0,2.0,3.0,3.0,3.0,3.0,2.0,50.0,50.0,0.07,63.0,63.0,63.0,42.0,0.0
LineageInfo.java,6.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,16.0,59.0,59.0,0.0,8.0,0.0,6.0,45.0,0.0,43.0,45.0,17.0,45.0,54.0,0.0,0.0,0.0,45.0,191.0,531.0,74.0,242.0,103.0,90.0,215.0,127.0,1.0,97.0,159.0,89.0,71.0,1.0,6.0,6.0,6.0,2.0,1.0,29.0,25.0,0.89,65.0,65.0,68.0,54.0,0.0
LlapDaemonProtocolProtos.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,105.0,811.0,811.0,4.0,88.0,292.0,145.0,1355.0,0.0,1501.0,1213.0,219.0,1505.0,1390.0,135.0,159.0,70.0,1141.0,3398.0,14553.0,854.0,11524.0,3606.0,6285.0,2175.0,4058.0,1.0,4657.0,6967.0,2327.0,4823.0,1.0,28.0,28.0,34.0,2.0,4.0,0.0,0.0,0.19,2339.0,2268.0,2461.0,1385.0,0.0
LlapProtocolClientProxy.java,9.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,13.0,118.0,118.0,6.0,11.0,0.0,1.0,37.0,0.0,40.0,40.0,25.0,40.0,54.0,4.0,6.0,4.0,26.0,123.0,509.0,73.0,408.0,186.0,184.0,31.0,110.0,1.0,195.0,269.0,148.0,151.0,1.0,6.0,6.0,6.0,2.0,3.0,0.0,0.0,0.08,58.0,58.0,58.0,43.0,0.0
LlapTaskCommunicator.java,15.0,1.0,13.0,1.0,2.0,2.0,2.0,1.0,14.0,118.0,118.0,0.0,8.0,0.0,3.0,45.0,0.0,45.0,45.0,20.0,45.0,48.0,11.0,5.0,1.0,28.0,206.0,757.0,93.0,600.0,222.0,339.0,65.0,250.0,1.0,278.0,379.0,188.0,243.0,1.0,6.0,6.0,6.0,2.0,3.0,0.0,0.0,0.11,90.0,90.0,91.0,51.0,1.0
LlapTaskSchedulerService.java,14.0,0.0,12.0,1.0,2.0,2.0,3.0,1.0,20.0,179.0,179.0,1.0,14.0,0.0,7.0,82.0,0.0,80.0,82.0,90.0,82.0,141.0,19.0,18.0,1.0,44.0,516.0,1512.0,160.0,1200.0,374.0,736.0,158.0,529.0,1.0,581.0,814.0,330.0,559.0,1.0,18.0,18.0,21.0,3.0,7.0,16.5,16.5,0.13,194.0,194.0,219.0,118.0,0.0
Lock.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,136.0,766.0,766.0,4.0,2.0,5.0,3.0,27.0,0.0,27.0,22.0,19.0,27.0,723.0,5.0,9.0,0.0,13.0,3993.0,322.0,39.0,247.0,90.0,130.0,36.0,3742.0,1.0,135.0,187.0,88.0,113.0,1.0,8.0,8.0,9.0,3.0,4.0,0.0,0.0,0.15,49.0,49.0,52.0,31.0,1.0
LockResponse.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,11.0,51.0,51.0,0.0,6.0,3.0,7.0,43.0,0.0,41.0,40.0,7.0,43.0,35.0,1.0,2.0,0.0,40.0,171.0,500.0,74.0,387.0,116.0,210.0,45.0,105.0,1.0,183.0,271.0,101.0,182.0,1.0,8.0,8.0,14.0,2.0,3.0,0.0,0.0,0.12,86.0,81.0,93.0,59.0,0.0
MapJoinBytesTableContainer.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,15.0,122.0,122.0,0.0,7.0,3.0,1.0,62.0,0.0,64.0,61.0,34.0,64.0,62.0,2.0,4.0,0.0,58.0,157.0,749.0,93.0,588.0,255.0,275.0,75.0,200.0,1.0,298.0,413.0,201.0,250.0,1.0,5.0,5.0,7.0,1.0,2.0,60.5,59.5,0.13,111.0,111.0,117.0,71.0,1.0
MatchPath.java,13.0,1.0,11.0,1.0,2.0,2.0,2.0,1.0,12.0,120.0,120.0,4.0,12.0,7.0,1.0,53.0,0.0,55.0,48.0,34.0,55.0,110.0,3.0,10.0,13.0,29.0,157.0,938.0,119.0,705.0,271.0,346.0,114.0,245.0,1.0,338.0,454.0,237.0,289.0,1.0,6.0,6.0,8.0,2.0,3.0,33.0,33.0,0.16,97.0,97.0,109.0,59.0,0.0
MetaException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,12.0,47.0,47.0,2.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,34.0,1.0,2.0,0.0,35.0,705.0,395.0,63.0,307.0,104.0,148.0,28.0,88.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
MetadataPpdResult.java,8.0,0.0,8.0,0.0,2.0,2.0,3.0,1.0,11.0,47.0,47.0,0.0,6.0,3.0,7.0,46.0,0.0,44.0,43.0,6.0,46.0,38.0,1.0,2.0,0.0,43.0,115.0,517.0,75.0,416.0,118.0,224.0,32.0,117.0,1.0,184.0,287.0,105.0,199.0,2.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.08,105.0,100.0,115.0,62.0,0.0
Metastore.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,3665.0,20847.0,20847.0,11.0,10.0,34.0,15.0,139.0,0.0,150.0,116.0,18.0,150.0,15909.0,11.0,19.0,8.0,112.0,44895.0,1331.0,86.0,1054.0,345.0,534.0,191.0,48934.0,1.0,415.0,638.0,220.0,432.0,1.0,9.0,8.0,9.0,4.0,4.0,0.0,0.0,0.18,223.0,219.0,223.0,151.0,0.0
MiniStruct.java,9.0,0.0,8.0,1.0,2.0,2.0,3.0,1.0,11.0,49.0,49.0,0.0,6.0,3.0,7.0,42.0,0.0,40.0,39.0,6.0,42.0,34.0,1.0,2.0,0.0,39.0,102.0,511.0,71.0,402.0,114.0,218.0,44.0,108.0,1.0,178.0,277.0,101.0,193.0,1.0,8.0,8.0,16.0,2.0,3.0,0.0,0.0,0.11,97.0,92.0,107.0,58.0,0.0
MultiOutputFormat.java,9.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,19.0,242.0,242.0,0.0,7.0,11.0,8.0,40.0,0.0,40.0,29.0,10.0,40.0,68.0,0.0,8.0,0.0,32.0,235.0,623.0,60.0,381.0,174.0,191.0,182.0,389.0,1.0,192.0,280.0,162.0,166.0,1.0,6.0,6.0,7.0,2.0,4.0,0.0,0.0,0.48,66.0,66.0,68.0,40.0,0.0
NoSuchLockException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,97.0,395.0,63.0,307.0,104.0,148.0,28.0,103.0,1.0,136.0,210.0,91.0,132.0,1.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
NoSuchObjectException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,322.0,395.0,63.0,307.0,104.0,148.0,28.0,77.0,2.0,136.0,210.0,91.0,132.0,2.0,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
NoSuchTxnException.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,11.0,45.0,45.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,30.0,1.0,2.0,0.0,35.0,108.0,395.0,63.0,307.0,104.0,148.0,28.0,94.0,1.5,136.0,210.0,91.0,132.0,1.5,5.0,5.0,9.0,2.0,3.0,0.0,0.0,0.09,67.0,67.0,72.0,48.0,0.0
NotificationEventRequest.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,11.0,49.0,49.0,0.0,6.0,3.0,9.0,43.0,0.0,41.0,40.0,7.0,43.0,35.0,1.0,2.0,0.0,40.0,117.0,490.0,73.0,390.0,119.0,214.0,33.0,110.0,1.0,188.0,276.0,105.0,185.0,1.0,8.0,8.0,14.0,2.0,3.0,0.0,0.0,0.08,86.0,81.0,93.0,59.0,0.0
NotificationEventResponse.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,11.0,54.0,54.0,0.0,6.0,3.0,5.0,41.0,0.0,39.0,38.0,4.0,41.0,33.0,1.0,2.0,0.0,38.0,124.0,443.0,67.0,351.0,110.0,168.0,28.0,92.0,2.0,157.0,241.0,102.0,153.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,76.0,76.0,81.0,51.0,0.0
ObjectStore.java,23.0,1.0,21.0,1.0,3.0,3.0,4.0,1.0,24.0,321.0,321.0,12.0,19.0,5.0,9.0,323.0,0.0,324.0,321.0,34.0,326.0,757.0,4.0,115.0,30.0,177.0,2122.0,7795.0,559.0,6766.0,1924.0,4664.0,478.0,3290.0,2.0,3248.0,4562.0,1567.0,3593.0,3.0,55.0,55.0,57.0,3.0,11.0,0.0,0.0,0.07,1111.0,1111.0,1199.0,399.0,1.0
OpenTxnsResponse.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,22.0,111.0,111.0,0.0,6.0,3.0,5.0,41.0,0.0,39.0,38.0,4.0,41.0,71.0,1.0,2.0,0.0,38.0,223.0,438.0,67.0,346.0,110.0,164.0,28.0,202.0,2.0,154.0,236.0,101.0,149.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,0.08,75.0,75.0,80.0,51.0,0.0
Operation.java,7.0,0.0,6.0,1.0,2.0,2.0,2.0,1.0,201.0,1255.0,1255.0,13.0,1.0,0.0,8.0,40.0,0.0,44.0,44.0,14.0,44.0,1388.0,0.0,0.0,19.0,25.0,3023.0,410.0,56.0,298.0,110.0,142.0,56.0,2667.0,1.0,143.0,207.0,103.0,113.0,1.0,7.0,7.0,8.0,3.0,4.0,0.0,0.0,0.19,62.0,62.0,64.0,47.0,1.0
Operator.java,9.0,0.0,7.0,2.0,2.0,2.0,2.0,1.0,291.0,2949.0,2949.0,128.0,4.0,7.0,4.0,114.0,0.0,115.0,110.0,34.0,117.0,12850.0,2.0,3.0,19.0,93.0,8643.0,1380.0,188.0,905.0,273.0,456.0,290.0,8226.0,1.0,392.0,657.0,268.0,431.0,1.0,13.0,13.0,14.0,8.0,5.0,38.0,33.0,0.32,237.0,237.0,245.0,125.0,1.0
OperatorComparatorFactory.java,13.0,1.0,13.0,0.0,2.0,2.0,5.0,1.0,39.0,170.0,170.0,0.0,21.0,6.0,3.0,26.0,0.0,27.0,21.0,0.0,27.0,26.0,5.0,1.0,0.0,21.0,83.0,552.0,70.0,459.0,161.0,267.0,23.0,191.0,2.0,208.0,276.0,141.0,173.0,2.0,6.0,6.0,12.0,1.0,3.0,0.0,0.0,0.05,49.0,49.0,130.0,31.0,0.0
OrcFile.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,46.0,568.0,568.0,12.0,10.0,7.0,5.0,66.0,0.0,61.0,62.0,37.0,69.0,537.0,5.0,1.0,4.0,59.0,1944.0,536.0,80.0,321.0,131.0,131.0,142.0,2153.0,1.0,147.0,224.0,117.0,111.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.44,63.0,63.0,63.0,60.0,1.0
OrcFile.java,8.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,46.0,568.0,568.0,12.0,3.0,7.0,0.0,33.0,0.0,33.0,26.0,3.0,33.0,537.0,3.0,0.0,3.0,27.0,1944.0,341.0,39.0,166.0,66.0,70.0,136.0,2153.0,1.0,73.0,110.0,53.0,59.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.82,35.0,35.0,35.0,33.0,1.0
OrcProto.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,121.0,974.0,974.0,0.0,102.0,386.0,230.0,1839.0,0.0,2029.0,1651.0,319.0,2037.0,1799.0,198.0,224.0,92.0,1523.0,4788.0,19279.0,1024.0,14548.0,4609.0,7704.0,3707.0,5257.0,1.0,6021.0,8990.0,3028.0,6183.0,1.0,32.0,30.0,32.0,2.0,4.0,73.0,54.0,0.25,3039.0,2932.0,3053.0,1831.0,1.0
OrcRawRecordMerger.java,16.0,1.0,12.0,3.0,3.0,3.0,3.0,1.0,10.0,145.0,145.0,1.0,4.0,2.0,1.0,35.0,0.0,35.0,33.0,24.0,35.0,103.0,13.0,3.0,0.0,19.0,274.0,705.0,63.0,493.0,178.0,274.0,151.0,522.0,1.0,237.0,329.0,141.0,218.0,1.0,15.0,15.0,17.0,2.0,5.0,38.0,38.0,0.31,89.0,89.0,103.0,47.0,1.0
OrcRecordUpdater.java,10.0,0.0,9.0,1.0,2.0,2.0,2.0,1.0,11.0,111.0,111.0,0.0,5.0,10.0,20.0,40.0,0.0,40.0,30.0,34.0,40.0,92.0,17.0,3.0,0.0,20.0,237.0,589.0,57.0,458.0,173.0,264.0,82.0,259.0,1.0,250.0,328.0,152.0,207.0,1.0,8.0,8.0,9.0,2.0,2.0,33.0,33.0,0.18,76.0,74.0,78.0,44.0,1.0
Order.java,8.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,49.0,211.0,211.0,1.0,6.0,3.0,7.0,43.0,0.0,41.0,40.0,7.0,43.0,228.0,1.0,2.0,0.0,40.0,741.0,497.0,72.0,398.0,118.0,217.0,33.0,979.0,1.0,186.0,278.0,103.0,189.0,1.0,8.0,8.0,14.0,3.0,3.0,0.0,0.0,0.08,90.0,85.0,97.0,59.0,0.0
