Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountLine,CountLineBlank,CountLineComment,CountPath,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,Bugs
LazySimpleSerDe.java,23.0,1.0,5.0,3.0,1.0,25.0,22.0,2.0,2.0,0.0,14.0,0.0,10.0,0.0,0.0,3.0,437.0,44.0,107.0,2.0,2.0,17.0,3.0,4.0,50.0,0.37,39.0,0.0
LazySimpleSerializeWrite.java,12.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,27.0,0.0,14.0,0.0,1.0,0.0,509.0,106.0,101.0,2.0,2.0,4.0,1.0,1.0,74.0,0.33,58.0,0.0
LazySimpleStructObjectInspector.java,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,4.0,171.0,28.0,33.0,1.0,1.0,5.0,3.0,2.0,71.0,0.3,20.0,0.0
LazyString.java,7.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,21.0,1.0,2.0,2.0,3.0,1.0,35.5,0.88,4.0,0.0
LazyStringObjectInspector.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,1.0,67.0,11.0,20.0,1.0,2.0,2.0,3.0,0.0,71.0,0.56,10.0,0.0
LazyStruct.java,14.0,0.0,3.0,2.0,1.0,3.0,5.0,1.0,0.0,1.0,18.0,0.0,8.0,0.0,3.0,8.0,344.0,36.0,103.0,1.0,1.0,10.0,3.0,4.0,79.0,0.5,44.0,0.0
LazyTimestamp.java,12.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,107.0,9.0,42.0,1.0,2.0,4.0,3.0,2.0,29.0,0.75,9.0,0.0
LazyTimestampObjectInspector.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,63.0,11.0,17.0,1.0,2.0,2.0,3.0,0.0,58.0,0.49,8.0,0.0
LazyUnion.java,17.0,1.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,6.0,0.0,2.0,0.0,185.0,20.0,71.0,1.0,1.0,6.0,3.0,4.0,67.0,0.75,18.0,0.0
LazyUnionObjectInspector.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,13.0,0.0,3.0,0.0,0.0,3.0,119.0,19.0,24.0,1.0,1.0,2.0,1.0,1.0,77.0,0.32,15.0,0.0
LazyVoid.java,3.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,36.0,5.0,17.0,1.0,1.0,1.0,3.0,0.0,0.0,1.21,3.0,0.0
LazyVoidObjectInspector.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,44.0,5.0,20.0,1.0,1.0,1.0,3.0,0.0,0.0,1.05,3.0,0.0
LeadLagBuffer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0
LeadLagInfo.java,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,71.0,10.0,26.0,1.5,2.0,3.0,1.0,1.0,50.0,0.74,8.0,0.0
LeafFilterFactory.java,20.0,0.0,2.0,7.0,2.0,7.0,0.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,200.0,13.0,27.0,4.0,7.0,10.0,2.0,2.0,0.0,0.17,50.0,0.0
LeftmostBigTableSelectorForAutoSMJ.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0,2.1,1.0,0.0
LegacyMetrics.java,7.0,0.0,1.0,1.0,1.0,15.0,0.0,3.0,0.0,3.0,22.0,0.0,7.0,0.0,2.0,1.0,262.0,34.0,64.0,1.0,1.0,3.0,2.0,2.0,0.0,0.39,32.0,0.0
LessThan.java,3.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,49.0,8.0,21.0,1.0,1.0,1.0,4.0,0.0,10.0,1.05,5.0,0.0
LessThanOrEqual.java,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,49.0,8.0,21.0,1.0,1.0,1.0,1.0,0.0,20.0,1.05,5.0,0.0
LevelOrderWalker.java,19.0,1.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,153.0,16.0,60.0,3.0,3.0,9.0,2.0,4.0,50.0,0.78,15.0,0.0
Like.java,3.0,0.0,0.0,1.0,1.0,30.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,50.0,8.0,22.0,1.0,1.0,1.0,3.0,0.0,0.0,1.1,5.0,0.0
LimitDesc.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,76.0,13.0,25.0,1.0,1.0,2.0,2.0,0.0,67.0,0.66,10.0,0.0
LimitOperator.java,6.0,0.0,0.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,8.0,0.0,5.0,0.0,0.0,2.0,95.0,14.0,21.0,1.0,1.0,3.0,3.0,1.0,0.0,0.35,12.0,1.0
LimitPushdownOptimizer.java,19.0,1.0,1.0,4.0,3.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,158.0,12.0,62.0,8.0,5.0,9.0,2.0,2.0,0.0,0.73,12.0,0.0
LineageCtx.java,12.0,0.0,4.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,292.0,29.0,107.0,2.0,2.0,4.0,1.0,3.0,55.5,0.69,31.0,0.0
LineageInfo.java,19.0,3.0,6.0,2.0,1.0,16.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,158.0,24.0,58.0,1.0,1.0,4.0,2.0,1.0,29.0,0.76,11.0,0.0
LineageState.java,11.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,129.0,15.0,67.0,1.0,1.0,3.0,1.0,1.0,33.0,1.43,8.0,0.0
LinearExtrapolatePartStatus.java,80.0,0.0,5.0,14.0,13.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.0,4.0,22.0,25.0,14.0,14.0,1.0,3.0,0.0,0.28,14.0,0.0
ListBucketingCtx.java,8.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,21.0,0.0,8.0,0.0,0.0,0.0,241.0,25.0,105.0,1.0,1.0,4.0,1.0,3.0,86.0,0.95,27.0,0.0
ListBucketingPruner.java,43.0,2.0,26.0,3.0,1.0,3.0,0.0,2.0,10.0,1.0,11.0,0.0,0.0,0.0,5.0,0.0,636.0,38.0,412.0,2.0,2.0,6.0,2.0,4.0,0.0,2.16,35.0,0.0
ListBucketingPrunerUtils.java,23.0,0.0,11.0,3.0,2.0,1.0,0.0,1.0,14.0,2.0,14.0,0.0,0.0,2.0,7.0,0.0,380.0,23.0,176.0,2.0,2.0,7.0,1.0,2.0,96.0,0.97,36.0,0.0
ListColumnVector.java,10.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,119.0,12.0,30.0,2.0,2.0,5.0,3.0,3.0,6.5,0.39,16.0,0.0
ListDelegator.java,16.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,66.0,9.0,21.0,6.0,6.0,6.0,2.0,4.0,0.0,0.58,7.0,0.0
ListObjectInspector.java,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,53.0,7.0,38.0,1.0,1.0,0.0,2.0,0.0,62.5,4.75,0.0,0.0
ListObjectsEqualComparer.java,18.0,0.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0,178.0,12.0,42.0,8.0,8.0,9.0,1.0,3.0,9.5,0.34,26.0,0.0
ListResourceProcessor.java,12.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,9.0,17.0,3.0,2.5,4.0,1.0,1.0,0.0,0.39,5.0,0.0
ListSinkDesc.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,46.0,9.0,20.0,1.0,1.0,1.0,2.0,0.0,25.0,1.18,4.0,0.0
ListSinkOperator.java,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,0.0,3.0,0.0,1.0,2.0,110.0,16.0,23.0,1.5,1.5,2.0,2.0,1.0,71.0,0.32,11.0,1.0
ListSizeMatcher.java,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,40.0,7.0,17.0,1.0,1.0,1.0,1.0,0.0,16.5,1.06,3.0,0.0
ListTypeInfo.java,6.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,89.0,14.0,33.0,1.0,1.0,3.0,2.0,1.0,38.0,0.79,10.0,0.0
ListenerEvent.java,5.0,0.0,2.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,69.0,11.0,33.0,1.0,1.0,1.0,1.0,0.0,60.0,1.32,5.0,0.0
LlapAwareSplit.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
LlapCacheableBuffer.java,4.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,2.0,56.0,7.0,28.0,0.0,0.0,2.0,1.0,0.0,80.0,1.33,3.0,0.0
LlapConfiguration.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,0.65,3.0,0.0
LlapContainerLauncher.java,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,13.0,1.0,1.0,1.0,2.0,0.0,0.0,0.54,3.0,0.0
LlapDaemon.java,13.0,1.0,1.0,2.0,1.0,125.0,4.0,3.0,2.0,1.0,25.0,0.0,19.0,0.0,1.0,0.0,442.0,59.0,39.0,1.0,1.0,6.0,2.0,3.0,0.0,0.11,43.0,1.0
LlapDaemonCacheInfo.java,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,11.0,1.0,0.0,0.0,56.0,7.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.69,3.0,0.0
LlapDaemonCacheMetrics.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,15.0,0.0,10.0,0.0,2.0,0.0,151.0,22.0,21.0,1.0,1.0,2.0,1.0,0.0,85.0,0.19,16.0,0.0
LlapDaemonCustomMetricsInfo.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,43.0,5.0,20.0,1.0,1.0,1.0,1.0,0.0,33.0,1.11,3.0,0.0
LlapDaemonExecutorInfo.java,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,11.0,1.0,0.0,0.0,56.0,7.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.69,3.0,0.0
LlapDaemonExecutorMetrics.java,7.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,14.0,0.0,16.0,0.0,3.0,0.0,196.0,25.0,20.0,1.0,1.0,6.0,1.0,4.0,86.0,0.13,20.0,0.0
LlapDaemonMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,12.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0
LlapDaemonPolicyProvider.java,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,3.0,17.0,1.0,1.0,1.0,2.0,0.0,0.0,0.94,1.0,0.0
LlapDaemonQueueInfo.java,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,50.0,7.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.87,3.0,0.0
LlapDaemonQueueMetrics.java,8.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,7.0,0.0,8.0,0.0,2.0,0.0,116.0,13.0,20.0,1.0,1.0,3.0,1.0,1.0,73.0,0.24,12.0,0.0
LlapDataBuffer.java,7.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,12.0,0.0,5.0,3.0,0.0,0.0,142.0,19.0,29.0,1.0,1.0,5.0,2.0,2.0,78.0,0.31,22.0,0.0
LlapDecider.java,14.0,1.0,1.0,3.0,2.0,12.0,0.0,7.0,0.0,1.0,24.0,0.0,9.0,0.0,15.0,0.0,447.0,61.0,64.0,3.0,3.0,11.0,1.0,3.0,0.0,0.2,62.0,0.0
LlapFixedRegistryImpl.java,6.0,0.0,0.0,1.0,1.0,7.0,0.0,4.0,1.0,2.0,25.0,0.0,10.0,0.0,0.0,0.0,243.0,38.0,25.0,1.0,1.0,4.0,2.0,3.0,46.5,0.14,32.0,0.0
LlapInputFormat.java,12.0,0.0,1.0,2.0,1.0,10.0,0.0,3.0,0.0,0.0,20.0,0.0,21.0,2.0,3.0,0.0,354.0,34.0,32.0,1.0,1.0,10.0,1.0,2.0,55.0,0.11,48.0,0.0
LlapIo.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,3.0,17.0,1.0,1.0,0.0,1.0,0.0,64.0,2.43,0.0,0.0
LlapIoImpl.java,15.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,6.0,0.0,6.0,0.0,2.0,0.0,170.0,21.0,26.0,1.0,1.0,6.0,1.0,2.0,64.0,0.21,12.0,0.0
LlapManagementProtocolClientImpl.java,9.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,82.0,10.0,13.0,2.0,2.0,2.0,1.0,1.0,60.0,0.22,7.0,0.0
LlapManagementProtocolPB.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0
LlapMetricsSystem.java,4.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,57.0,7.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,1.78,3.0,0.0
LlapNodeId.java,6.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,0.0,2.0,0.0,1.0,0.0,86.0,17.0,13.0,1.0,1.0,5.0,2.0,1.0,14.5,0.23,12.0,0.0
LlapObjectCache.java,18.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,143.0,24.0,22.0,1.5,1.5,8.0,2.0,4.0,34.5,0.23,13.0,0.0
LlapOomDebugDump.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0
LlapOptionsProcessor.java,9.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,15.0,0.0,13.0,0.0,2.0,0.0,207.0,44.0,22.0,1.0,1.0,3.0,1.0,1.0,74.5,0.16,18.0,1.0
LlapProtocolBlockingPB.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0
LlapProtocolClientImpl.java,9.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,125.0,15.0,14.0,2.0,2.0,2.0,1.0,1.0,77.0,0.15,13.0,0.0
LlapProtocolServerImpl.java,13.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,13.0,0.0,9.0,1.0,3.0,0.0,251.0,22.0,15.0,1.5,1.5,5.0,2.0,1.0,39.5,0.07,25.0,0.0
LlapProxy.java,8.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,8.0,7.0,8.0,0.0,0.0,0.0,2.0,0.0,111.0,15.0,20.0,2.0,2.0,4.0,1.0,1.0,78.0,0.26,16.0,0.0
LlapRegistryService.java,10.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,8.0,0.0,2.0,0.0,2.0,0.0,125.0,16.0,21.0,2.0,2.0,3.0,2.0,2.0,38.0,0.24,17.0,0.0
LlapSecurityHelper.java,17.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,6.0,0.0,7.0,0.0,2.0,0.0,155.0,16.0,22.0,3.0,3.0,9.0,2.0,3.0,37.0,0.19,20.0,0.0
LlapServerSecurityInfo.java,9.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,78.0,9.0,14.0,1.0,1.0,3.0,2.0,1.0,0.0,0.25,11.0,0.0
LlapTaskReporter.java,14.0,1.0,3.0,2.0,1.0,7.0,0.0,4.0,0.0,3.0,21.0,0.0,27.0,1.0,7.0,0.0,453.0,56.0,88.0,1.0,1.0,12.0,1.0,5.0,33.5,0.28,48.0,0.0
LlapTaskUmbilicalProtocol.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,9.0,14.0,1.0,1.0,0.0,1.0,0.0,57.0,0.74,0.0,0.0
LlapTezUtils.java,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,1.17,1.0,0.0
LlapTokenIdentifier.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,82.0,13.0,20.0,1.0,1.0,1.0,2.0,0.0,0.0,0.41,9.0,1.0
LlapTokenProvider.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.0
LlapTokenSelector.java,20.0,0.0,0.0,6.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,17.0,11.0,6.0,6.0,1.0,2.0,0.0,0.55,6.0,0.0
LlapUmbilicalPolicyProvider.java,13.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,13.0,3.0,3.0,3.0,2.0,1.0,0.0,0.57,3.0,0.0
LlapWebApp.java,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,18.0,1.0,1.0,1.0,2.0,0.0,0.0,2.25,1.0,0.0
LlapWebServices.java,11.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,86.0,10.0,17.0,2.0,2.0,5.0,2.0,2.0,56.0,0.29,9.0,0.0
LlapWrappableInputFormatInterface.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
LlapYarnRegistryImpl.java,10.0,0.0,1.0,2.0,1.0,8.0,0.0,5.0,0.0,9.0,29.0,0.0,18.0,0.0,1.0,0.0,439.0,54.0,37.0,1.0,1.0,10.0,2.0,5.0,50.0,0.11,52.0,0.0
LoadDesc.java,3.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,46.0,8.0,21.0,1.0,1.0,1.0,1.0,0.0,33.0,1.24,3.0,0.0
LoadFileDesc.java,6.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,12.0,0.0,5.0,0.0,0.0,0.0,118.0,17.0,39.0,1.0,1.0,3.0,2.0,1.0,77.0,0.63,14.0,1.0
LoadMultiFilesDesc.java,5.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,12.0,0.0,5.0,0.0,0.0,0.0,109.0,17.0,36.0,1.0,1.0,1.0,1.0,0.0,75.0,0.64,12.0,1.0
LoadPartitionDoneEvent.java,6.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,53.0,10.0,23.0,1.0,1.0,1.0,2.0,0.0,41.5,1.15,3.0,0.0
LoadTableDesc.java,6.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,19.0,0.0,7.0,0.0,1.0,0.0,175.0,24.0,46.0,1.0,1.0,2.0,2.0,1.0,86.0,0.43,20.0,0.0
LocalCommand.java,7.0,0.0,0.0,2.0,1.0,8.0,2.0,5.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,122.0,10.0,18.0,1.0,1.0,4.0,2.0,2.0,0.0,0.19,16.0,0.0
LocalCommandFactory.java,4.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,36.0,5.0,18.0,1.0,1.0,1.0,2.0,0.0,25.0,1.38,2.0,0.0
LocalHiveSparkClient.java,13.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5.0,10.0,0.0,4.0,0.0,4.0,0.0,209.0,31.0,40.0,2.0,2.0,4.0,1.0,3.0,72.0,0.29,20.0,0.0
LocalMapJoinProcFactory.java,21.0,1.0,2.0,3.0,2.0,7.0,0.0,4.0,3.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,273.0,21.0,51.0,1.0,1.0,16.0,1.0,5.0,0.0,0.25,27.0,1.0
LocalSparkJobMonitor.java,53.0,5.0,2.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,141.0,16.0,24.0,83.0,15.0,15.0,2.0,6.0,0.0,0.24,16.0,0.0
LocalSparkJobRef.java,6.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,67.0,9.0,17.0,1.0,1.0,1.0,1.0,0.0,50.0,0.41,5.0,0.0
LocalSparkJobStatus.java,15.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,11.0,0.0,6.0,0.0,3.0,0.0,237.0,22.0,24.0,2.0,2.5,11.0,1.0,5.0,70.0,0.13,31.0,0.0
LockComponentBuilder.java,9.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,107.0,10.0,51.0,1.0,1.0,3.0,1.0,1.0,42.0,1.11,10.0,0.0
LockDatabaseDesc.java,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,10.0,0.0,4.0,0.0,0.0,0.0,79.0,15.0,21.0,1.0,1.0,1.0,2.0,0.0,73.0,0.49,10.0,0.0
LockException.java,3.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,17.0,1.0,1.0,1.0,3.0,0.0,0.0,1.7,2.0,0.0
LockException.java,3.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,53.0,9.0,20.0,1.0,1.0,1.0,3.0,0.0,0.0,0.83,6.0,0.0
LockFailureListener.java,4.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,43.0,7.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,1.12,2.0,0.0
LockLevel.java,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,48.0,7.0,13.0,2.5,2.5,4.0,0.0,1.0,0.0,0.46,6.0,0.0
LockRequestBuilder.java,9.0,0.0,2.0,2.0,1.0,5.0,0.0,4.0,0.0,0.0,10.0,0.0,4.0,1.0,2.0,0.0,159.0,20.0,50.0,1.0,1.0,4.0,2.0,3.0,0.0,0.56,20.0,0.0
LockState.java,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,51.0,7.0,13.0,3.0,3.0,5.0,0.0,1.0,0.0,0.42,7.0,0.0
LockTableDesc.java,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,12.0,0.0,5.0,0.0,0.0,0.0,91.0,18.0,21.0,1.0,1.0,1.0,2.0,0.0,77.0,0.4,12.0,0.0
LockType.java,5.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,48.0,7.0,13.0,2.5,2.5,4.0,1.0,1.0,0.0,0.46,6.0,0.0
LogDirectoryCleaner.java,14.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,4.0,2.0,0.0,0.0,99.0,6.0,18.0,3.0,3.0,8.0,2.0,5.0,25.0,0.24,14.0,0.0
LogDivertAppender.java,10.0,1.0,2.0,2.0,1.0,3.0,0.0,3.0,1.0,8.0,13.0,0.0,8.0,0.0,1.0,2.0,249.0,33.0,56.0,1.5,1.5,5.0,2.0,2.0,33.0,0.35,26.0,1.0
