Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMin-divided-by-1,000","CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
RpcDispatcher.java,12.0,0.0,0.0,3.0,1.0,1.0,13.0,1.0,2.0,0.0,3.0,8.0,1.5,38.5,0.21,3.0,5.727272727272728,10.0,1.0,7.090909090909091,14.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
RpcException.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RpcServer.java,11.0,0.0,1.0,2.0,1.0,1.5714285714285714,11.142857142857142,0.0,7.0,0.0,2.0,6.0,1.5714285714285714,19.285714285714285,0.15,0.0,4.227272727272728,10.0,0.0,4.2727272727272725,19.0,0.0,0.0,0.0,0.0,0.6818181818181818,2.0,0.0
Rule.java,0.0,0.0,0.0,0.0,0.0,1.2673267326732671,15.297029702970296,0.1188118811881188,1.0,0.0,2.0,0.0,1.792079207920792,9.633663366336634,4.14,0.0,3.791489361702128,32.0,1.0,10.846808510638295,70.0,0.0,0.0,0.0,0.0,1.6425531914893616,7.0,0.0
RuleExactMatch.java,16.0,0.0,9.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,5.0,1.0,33.0,1.79,1.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
RuleRegExp.java,22.0,1.0,8.0,4.0,3.0,1.6666666666666667,10.666666666666666,0.0,1.0,2.0,3.0,11.0,1.0,30.0,0.69,0.0,3.142857142857143,6.0,1.0,6.071428571428571,15.0,0.0,0.0,0.0,0.0,1.2142857142857142,5.0,0.0
RunLengthByteReader.java,13.0,0.0,1.0,3.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,7.0,1.0,27.0,0.29,1.0,4.833333333333333,12.0,1.0,5.916666666666667,15.0,0.0,0.0,0.0,0.0,1.5833333333333333,3.0,0.0
RunLengthByteWriter.java,13.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,9.0,1.0,48.0,0.29,7.0,9.0,14.0,2.0,3.5,5.0,0.0,0.0,0.0,0.0,1.25,3.0,0.0
RunLengthIntegerReader.java,16.0,0.0,1.0,4.0,1.0,1.6666666666666667,13.666666666666666,0.0,1.0,0.0,0.0,8.0,1.0,41.333333333333336,0.2,0.0,5.318181818181818,11.0,1.0,5.5,17.0,0.0,0.0,0.0,0.0,1.7727272727272727,4.0,0.0
RunLengthIntegerReaderV2.java,29.0,3.0,5.0,4.0,1.0,2.0,16.0,0.0,1.0,0.0,0.0,8.0,1.0,61.0,0.3,3.0,6.2727272727272725,11.0,2.0,5.454545454545454,11.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
RunLengthIntegerWriter.java,19.0,0.0,0.0,4.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,12.0,1.0,63.5,0.21,2.0,8.222222222222221,18.0,2.0,6.722222222222222,19.0,0.0,0.0,0.0,0.0,1.6111111111111112,5.0,0.0
RunLengthIntegerWriterV2.java,36.0,5.0,9.0,4.0,1.0,2.0,10.0,0.0,2.0,0.0,1.0,15.0,1.0,74.0,0.62,2.0,8.428571428571429,18.0,2.0,7.5,19.0,0.0,0.0,0.0,0.0,1.5714285714285714,5.0,0.0
RuntimeValuesInfo.java,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,67.0,0.72,2.0,3.2,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3LogDeserializer.java,15.0,1.0,3.0,2.0,1.0,1.0,29.0,0.0,1.0,3.0,0.0,6.0,2.0,85.0,0.36,0.0,2.25,5.0,1.0,7.25,23.0,0.0,0.0,0.0,0.0,0.875,3.0,0.0
S3LogStruct.java,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMBJoinDesc.java,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,75.0,0.5,2.0,2.833333333333333,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMBMapJoinOperator.java,17.0,1.0,2.0,3.0,2.0,1.7142857142857142,18.857142857142858,0.1428571428571428,2.0,1.0,0.0,12.0,2.2857142857142856,40.0,0.17,0.0,4.634615384615385,13.0,1.0,5.865384615384615,30.0,0.0,0.0,0.0,0.0,1.1346153846153846,3.0,1.0
SQLAuthorizationUtils.java,20.0,1.0,6.0,3.0,2.0,1.0,55.0,0.0,1.0,22.0,7.0,11.0,1.0,0.0,0.39,2.0,6.909090909090909,16.0,1.0,5.954545454545454,15.0,0.0,0.0,0.0,0.0,1.2272727272727273,3.0,0.0
SQLCompleter.java,31.0,3.0,2.0,5.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,9.0,2.0,0.0,0.38,2.0,6.0,10.0,1.0,10.5,20.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
SQLForeignKey.java,14.0,1.0,1.0,4.0,2.0,2.2,9.6,0.0,6.0,3.0,1.0,44.0,1.4,17.4,0.05,0.0,5.041237113402062,31.0,0.0,3.597938144329897,37.0,0.0,3.0,268.0,0.0,0.2989690721649484,3.0,0.0
SQLOperation.java,21.0,1.0,3.0,4.0,2.0,1.5,19.83333333333333,0.0,4.0,0.0,0.0,9.0,1.3333333333333333,35.5,0.17,1.0,4.238095238095238,16.0,1.0,5.857142857142857,35.0,0.0,0.0,0.0,0.0,1.0952380952380951,5.0,1.0
SQLOperationDisplay.java,4.0,0.0,0.0,1.0,1.0,1.0,6.5,0.0,1.0,0.0,0.0,2.0,1.0,41.5,0.34,1.0,2.0588235294117645,6.0,1.0,1.3529411764705883,3.0,0.0,0.0,0.0,0.0,0.1176470588235294,1.0,0.0
SQLOperationDisplayCache.java,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.43,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQLPrimaryKey.java,12.0,1.0,1.0,3.0,2.0,2.2,9.6,0.0,6.0,3.0,1.0,26.0,1.4,16.4,0.06,0.0,4.492537313432836,19.0,0.0,3.5074626865671643,25.0,0.0,0.0,0.0,0.0,0.373134328358209,3.0,0.0
SQLPrivTypeGrant.java,6.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.87,1.0,2.2,3.0,1.0,1.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQLPrivilegeType.java,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.95,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SQLStdConfOnlyAuthorizerFactory.java,8.0,1.0,0.0,1.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.3,4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQLStdHiveAccessController.java,19.0,1.0,3.0,3.0,2.0,1.4,22.8,0.2,1.0,1.0,1.0,9.0,1.2,17.2,0.21,1.0,4.472727272727273,11.0,1.0,5.545454545454546,34.0,0.0,0.0,0.0,0.0,0.8727272727272727,4.0,0.0
SQLStdHiveAccessControllerForTest.java,6.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.21,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQLStdHiveAccessControllerWrapper.java,8.0,1.0,1.0,1.0,1.0,2.0,15.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,0.31,1.0,3.1333333333333333,6.0,1.0,2.8666666666666667,6.0,0.0,0.0,0.0,0.0,0.0666666666666666,1.0,0.0
SQLStdHiveAuthorizationValidator.java,17.0,2.0,2.0,3.0,2.0,1.3333333333333333,19.33333333333333,0.6666666666666666,1.0,0.0,0.0,10.0,1.6666666666666667,50.0,0.25,0.0,4.0,15.0,1.0,4.454545454545454,12.0,0.0,0.0,0.0,0.0,1.3636363636363635,4.0,0.0
SQLStdHiveAuthorizationValidatorForTest.java,13.0,0.0,1.0,3.0,1.0,1.0,14.0,0.0,2.0,0.0,1.0,7.0,2.0,41.5,0.34,0.0,2.333333333333333,6.0,1.0,3.8333333333333335,8.0,0.0,0.0,0.0,0.0,1.6666666666666667,4.0,1.0
SQLStdHiveAuthorizerFactory.java,11.0,0.0,0.0,1.0,1.0,2.0,11.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.71,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQLStdHiveAuthorizerFactoryForTest.java,11.0,0.0,0.0,1.0,1.0,2.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.71,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSHCommand.java,5.0,0.0,0.0,1.0,1.0,1.1666666666666667,8.166666666666666,0.5,1.0,0.0,0.0,1.0,1.5,35.0,0.6,1.0,4.458333333333333,14.0,1.0,3.875,18.0,0.0,0.0,0.0,0.0,0.2916666666666667,3.0,0.0
SSHCommandExecutor.java,10.0,0.0,1.0,2.0,2.0,1.0,10.75,0.25,1.0,0.0,1.0,6.0,1.5,18.75,0.38,1.0,4.3,14.0,1.0,6.8,18.0,0.0,0.0,0.0,0.0,0.7,3.0,0.0
SSHExecutionException.java,5.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.2,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSHResult.java,5.0,0.0,0.0,1.0,1.0,1.5,3.0,1.0,1.0,0.0,0.0,1.0,1.5,35.5,0.95,1.0,3.125,8.0,1.0,1.625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sample.java,7.0,0.0,0.0,2.0,1.0,1.3225806451612905,9.419354838709678,0.032258064516129,1.0,0.0,0.0,4.0,1.870967741935484,30.548387096774192,0.4,0.0,3.3515625,14.0,0.0,3.1015625,25.0,0.0,0.0,0.0,0.0,0.46875,4.0,0.0
SampleHBaseKeyFactory.java,6.0,0.0,0.0,2.0,1.0,1.2857142857142858,13.0,0.1428571428571428,3.0,0.0,0.0,5.0,2.2857142857142856,62.285714285714285,0.21,0.0,2.8095238095238093,7.0,1.0,4.904761904761905,25.0,0.0,0.0,0.0,0.0,0.5238095238095238,4.0,0.0
SampleHBaseKeyFactory2.java,13.0,0.0,0.0,3.0,1.0,1.3333333333333333,17.0,0.3333333333333333,3.0,0.0,0.0,21.0,2.0,78.66666666666667,0.08,0.0,3.333333333333333,7.0,1.0,6.166666666666667,25.0,0.0,0.0,0.0,0.0,0.75,4.0,0.0
SampleHBaseKeyFactory3.java,15.0,1.0,0.0,4.0,2.0,1.0,8.0,0.0,2.0,0.0,1.0,13.0,3.0,0.0,0.22,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SamplePruner.java,15.0,1.0,3.0,2.0,2.0,1.6,11.4,0.0,6.0,5.0,0.0,6.0,1.2,0.0,0.48,0.0,3.5,13.0,1.0,5.166666666666667,17.0,0.0,0.0,0.0,0.0,0.75,3.0,0.0
SampleTezSessionState.java,4.0,0.0,0.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,3.0,76.0,0.4,1.0,1.125,2.0,1.0,1.625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SampleURLHook.java,7.0,1.0,0.0,2.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,50.0,1.11,0.0,2.0,4.0,0.0,1.5,3.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
SamplingOptimizer.java,34.0,1.0,2.0,7.0,7.0,2.0,19.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.52,2.0,2.0,2.0,22.0,22.0,22.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
SaslHandler.java,11.0,1.0,0.0,2.0,1.0,2.0,15.0,2.0,1.0,0.0,1.0,5.0,2.0,60.0,0.4,1.0,2.111111111111111,7.0,0.0,2.888888888888889,15.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0
SaslQOP.java,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.75,3.0,3.5,4.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
Scheduler.java,0.0,0.0,0.0,0.0,0.0,1.5384615384615383,13.307692307692308,0.1153846153846153,2.0,0.0,5.0,0.0,1.3076923076923077,35.23076923076923,2.29,0.0,5.359605911330049,26.0,0.0,6.0,34.0,0.0,0.0,0.0,0.0,0.8866995073891626,10.0,0.0
SchedulerFragmentCompletingListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.43,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SchedulerShim.java,0.0,0.0,0.0,0.0,0.0,1.5,9.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,3.86,1.0,2.75,6.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.75,2.0,0.0
Schema.java,7.0,0.0,0.0,2.0,1.0,1.4903846153846154,10.423076923076923,0.0769230769230769,1.0,0.0,0.0,3.0,1.4134615384615383,23.509615384615383,0.35,0.0,4.46526508226691,180.0,0.0,4.561243144424132,60.0,0.0,0.0,0.0,0.0,0.5484460694698354,5.0,0.0
Schema.java,10.0,0.0,0.0,2.0,1.0,1.4903846153846154,10.423076923076923,0.0769230769230769,6.0,3.0,1.0,9.0,1.4134615384615383,23.509615384615383,0.06,0.0,4.46526508226691,180.0,0.0,4.561243144424132,60.0,0.0,0.0,0.0,0.0,0.5484460694698354,5.0,0.0
SchemaAwareCompressionInputStream.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SchemaAwareCompressionOutputStream.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SchemaDesc.java,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,1.24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SchemaEvolution.java,18.0,0.0,4.0,4.0,2.0,1.0,16.5,0.0,1.0,2.0,2.0,29.0,1.0,78.0,0.32,0.0,4.5,22.0,1.0,7.5,43.0,0.0,0.0,0.0,0.0,0.6842105263157895,4.0,1.0
SchemaResolutionProblem.java,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SchemaToTypeInfo.java,19.0,2.0,3.0,3.0,2.0,1.0,11.666666666666666,0.0,2.0,10.0,0.0,10.0,1.3333333333333333,30.0,0.41,1.0,6.75,30.0,2.0,7.583333333333333,18.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
Scope.java,4.0,0.0,1.0,1.0,1.0,1.9166666666666667,5.0,0.0,2.0,0.0,6.0,1.0,1.0,11.0,0.85,0.0,6.12280701754386,51.0,0.0,3.719298245614035,16.0,0.0,0.0,0.0,0.0,0.4385964912280701,2.0,0.0
ScriptDesc.java,5.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,81.0,0.56,1.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScriptErrorHeuristic.java,18.0,3.0,2.0,3.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.83,0.0,0.5,1.0,12.0,14.5,17.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0
ScriptOperator.java,19.0,1.0,2.0,4.0,1.0,1.5,13.625,0.0,9.0,2.0,11.0,20.0,1.125,27.875,0.18,0.0,5.484848484848484,36.0,0.0,8.575757575757576,80.0,0.0,0.0,0.0,0.0,1.3636363636363635,5.0,0.0
SearchArgument.java,18.0,0.0,2.0,5.0,4.0,1.6,17.8,0.0,3.0,0.0,0.0,10.0,1.0,30.8,1.13,1.0,6.243902439024391,20.0,1.0,5.378048780487805,25.0,0.0,0.0,0.0,0.0,0.6951219512195121,5.0,0.0
SearchArgumentFactory.java,3.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.54,3.0,8.333333333333334,19.0,1.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SearchArgumentImpl.java,14.0,0.0,2.0,3.0,1.0,1.75,20.5,0.0,3.0,10.0,9.0,10.0,1.0,38.5,0.16,1.0,4.381818181818182,10.0,1.0,6.872727272727273,21.0,0.0,0.0,0.0,0.0,0.9090909090909092,5.0,1.0
SearchResultHandler.java,13.0,0.0,3.0,2.0,1.0,1.5,8.166666666666666,0.0,4.0,0.0,1.0,6.0,1.0,18.166666666666668,0.82,1.0,2.925925925925926,11.0,1.0,5.222222222222222,13.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.0,0.0
SecretManager.java,12.0,0.0,1.0,2.0,1.0,1.4285714285714286,13.714285714285714,0.1428571428571428,3.0,7.0,0.0,5.0,1.7142857142857142,23.0,0.13,0.0,3.980392156862745,20.0,0.0,5.176470588235294,15.0,0.0,0.0,0.0,0.0,0.6862745098039216,4.0,0.0
SecureCmdDoAs.java,10.0,1.0,1.0,2.0,1.0,1.0,17.0,0.0,1.0,0.0,0.0,3.0,1.0,33.0,0.6,2.0,3.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SecureProxySupport.java,12.0,1.0,2.0,2.0,1.0,1.6,9.0,0.0,5.0,1.0,0.0,4.0,1.0,14.6,0.31,0.0,3.615384615384616,8.0,1.0,4.6923076923076925,13.0,0.0,0.0,0.0,0.0,0.6153846153846154,2.0,0.0
Security.java,21.0,1.0,5.0,3.0,2.0,1.4285714285714286,8.071428571428571,0.0,2.0,1.0,5.0,5.0,1.4285714285714286,5.357142857142857,0.41,0.0,2.306451612903226,8.0,0.0,3.403225806451613,17.0,0.0,0.0,0.0,0.0,0.7096774193548387,4.0,0.0
Select.java,18.0,0.0,3.0,4.0,1.0,1.394736842105263,12.36842105263158,0.0789473684210526,1.0,0.0,11.0,21.0,1.7105263157894737,28.973684210526315,0.21,0.0,5.046296296296297,30.0,0.0,6.270833333333333,93.0,0.0,0.0,86.0,0.0,1.3055555555555556,7.0,1.0
SelectColumnIsFalse.java,14.0,1.0,1.0,3.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,20.0,2.0,50.0,0.22,0.0,2.833333333333333,12.0,1.0,2.1666666666666665,6.0,0.0,0.0,0.0,0.0,0.6666666666666666,4.0,0.0
SelectColumnIsNotNull.java,10.0,0.0,1.0,2.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,12.0,2.0,50.0,0.29,0.0,2.857142857142857,11.0,1.0,2.857142857142857,7.0,0.0,0.0,0.0,0.0,0.4285714285714285,3.0,0.0
SelectColumnIsNull.java,10.0,0.0,0.0,2.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,12.0,2.0,50.0,0.28,0.0,2.857142857142857,11.0,1.0,2.857142857142857,7.0,0.0,0.0,0.0,0.0,0.4285714285714285,3.0,0.0
SelectColumnIsTrue.java,14.0,0.0,1.0,3.0,2.0,1.0,11.0,0.0,1.0,0.0,0.0,20.0,2.0,50.0,0.22,0.0,2.833333333333333,12.0,1.0,2.1666666666666665,6.0,0.0,0.0,0.0,0.0,0.6666666666666666,4.0,0.0
SelectDesc.java,5.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,2.0,75.0,0.42,2.0,7.833333333333333,26.0,1.0,1.8333333333333333,9.0,0.0,0.0,0.0,0.0,0.0833333333333333,1.0,0.0
SelectOperator.java,11.0,1.0,1.0,2.0,2.0,1.6666666666666667,13.166666666666666,0.1666666666666666,1.0,1.0,0.0,12.0,1.6666666666666667,27.0,0.26,0.0,3.71875,17.0,1.0,7.21875,50.0,0.0,0.0,0.0,0.0,0.65625,4.0,0.0
SelectStringColLikeStringScalar.java,11.0,1.0,0.0,3.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,22.0,2.0,73.0,0.14,0.0,3.1,17.0,1.0,2.4,7.0,0.0,0.0,0.0,0.0,0.4,4.0,0.0
SelfDescribingInputFormatInterface.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SemanticAnalyzer.java,41.0,3.0,6.0,6.0,2.0,1.1538461538461535,28.28846153846154,0.4807692307692308,10.0,27.0,48.0,66.0,1.4615384615384617,41.69230769230769,0.22,0.0,7.717477003942181,110.0,0.0,11.295663600525623,197.0,0.0,1.0,754.0,0.0,1.3482260183968462,8.0,1.0
SemanticAnalyzerFactory.java,52.0,2.0,1.0,33.0,7.0,1.0,19.0,0.0,1.0,2.0,1.0,97.0,1.0,41.5,0.09,1.0,23.6,110.0,2.0,7.4,23.0,0.0,0.0,0.0,0.0,0.6,3.0,0.0
SemanticException.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.8,15.0,0.95,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SeparatedValuesOutputFormat.java,11.0,0.0,1.0,2.0,2.0,2.0,12.0,0.0,1.0,0.0,1.0,4.0,1.0,46.5,0.35,2.0,3.2,5.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,1.2,3.0,0.0
SequenceFileInputFormatChecker.java,21.0,0.0,0.0,4.0,4.0,2.0,7.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.68,3.0,3.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
SequenceFileStorageFormatDescriptor.java,4.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.89,0.0,0.6666666666666666,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SequenceValidator.java,7.0,0.0,1.0,2.0,2.0,1.0,6.0,0.0,1.0,0.0,3.0,3.0,1.0,12.5,0.73,2.0,3.2142857142857144,18.0,1.0,3.7142857142857135,6.0,0.0,0.0,0.0,0.0,0.0714285714285714,1.0,0.0
SerDe.java,0.0,0.0,0.0,0.0,0.0,1.1683673469387754,14.21938775510204,0.4030612244897959,1.0,0.0,0.0,0.0,2.071428571428572,26.632653061224488,7.0,0.0,4.601161665053243,88.0,0.0,5.882865440464666,60.0,0.0,0.0,0.0,0.0,0.6989351403678606,7.0,0.0
SerDeEncodedDataReader.java,13.0,0.0,1.0,3.0,2.0,1.6470588235294117,12.470588235294118,0.1176470588235294,19.0,9.0,9.0,15.0,1.2352941176470589,32.11764705882353,0.1,0.0,3.814814814814815,21.0,0.0,4.50925925925926,34.0,0.0,0.0,0.0,0.0,0.8425925925925926,5.0,1.0
SerDeException.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SerDeInfo.java,10.0,0.0,1.0,3.0,1.0,1.8888888888888888,12.0,0.0,6.0,3.0,1.0,11.0,1.5555555555555556,31.33333333333333,0.07,0.0,4.022058823529412,60.0,0.0,3.0661764705882355,17.0,0.0,0.0,0.0,0.0,0.5073529411764706,4.0,0.0
SerDeLowLevelCacheImpl.java,13.0,0.0,1.0,3.0,2.0,1.5,11.333333333333334,0.0,6.0,4.0,0.0,25.0,1.3333333333333333,34.666666666666664,0.17,0.0,4.682926829268292,20.0,0.0,4.024390243902439,26.0,0.0,0.0,0.0,0.0,1.1219512195121952,6.0,0.0
SerDeSpec.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SerDeStats.java,6.0,0.0,3.0,1.0,1.0,1.0,10.75,0.0,1.0,0.0,0.0,1.0,1.0,12.25,1.81,0.0,2.22,11.0,1.0,5.56,43.0,0.0,0.0,0.0,0.0,0.28,2.0,0.0
SerDeStatsStruct.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SerDeUtils.java,33.0,0.0,4.0,6.0,3.0,1.0,27.5,0.0,1.0,14.0,1.0,34.0,1.0,0.0,0.19,1.0,14.875,88.0,1.0,8.0625,51.0,0.0,0.0,0.0,0.0,1.5,4.0,0.0
SerdeRandomRowSource.java,16.0,0.0,0.0,4.0,1.0,1.0,52.0,0.0,1.0,7.0,0.0,17.0,1.0,85.0,0.09,1.0,5.7368421052631575,26.0,1.0,6.421052631578948,24.0,0.0,0.0,0.0,0.0,0.9473684210526316,5.0,0.0
SerializationError.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SerializationUtilities.java,9.0,0.0,2.0,2.0,1.0,1.0,13.555555555555555,0.1111111111111111,9.0,27.0,0.0,10.0,1.7777777777777777,25.88888888888889,0.26,1.0,5.215686274509804,29.0,1.0,4.568627450980392,17.0,0.0,0.0,0.0,0.0,0.4705882352941176,2.0,1.0
SerializationUtils.java,17.0,0.0,1.0,3.0,2.0,1.0,12.666666666666666,0.0,2.0,2.0,1.0,18.0,1.3333333333333333,27.666666666666668,0.11,0.0,4.8478260869565215,14.0,1.0,3.380434782608696,21.0,0.0,0.0,0.0,0.0,0.6847826086956522,3.0,0.0
SerializeFilter.java,11.0,1.0,0.0,2.0,1.0,2.0,14.5,0.0,4.0,0.0,0.0,6.0,1.0,10.75,0.18,0.0,2.333333333333333,5.0,1.0,5.444444444444445,23.0,0.0,0.0,0.0,0.0,0.7777777777777778,3.0,0.0
